,user_id,order_frequency_per_week
8668,24012,0.0
8669,17337,1.0
8670,24427,0.0
8671,26672,0.0
8672,14953,0.0
8673,7833,0.0
8674,11754,3.0
8675,10938,0.0
8676,15814,1.0
8677,26957,0.0
8678,7917,0.0
8679,8461,6.0
8680,3002,1.0
8681,12159,3.0
8682,8387,0.0
8683,5259,0.0
8684,4009,3.0
8685,19650,4.0
8686,14945,3.0
8687,2987,0.0
8688,23901,1.0
8689,17564,0.0
8690,2709,0.0
8691,28735,0.0
8692,21942,1.0
8693,24931,1.0
8694,26541,5.0
8695,23038,0.0
8696,25098,3.0
8697,24195,4.0
8698,6842,2.0
8699,13856,0.0
8700,19384,0.0
8701,8477,2.0
8702,28187,2.0
8703,4513,6.0
8704,8045,1.0
8705,11197,0.0
8706,4669,0.0
8707,25683,0.0
8708,24772,7.0
8709,17416,1.0
8710,3345,0.0
8711,5655,1.0
8712,10732,0.0
8713,9126,4.0
8714,18808,5.0
8715,25549,0.0
8716,17446,2.0
8717,28334,0.0
8718,9189,0.0
8719,866,4.0
8720,22474,5.0
8721,11243,0.0
8722,12674,7.0
8723,26817,1.0
8724,27360,0.0
8725,20229,1.0
8726,3573,0.0
8727,15321,0.0
8728,14637,0.0
8729,20139,0.0
8730,9247,4.0
8731,11001,3.0
8732,23269,0.0
8733,24105,1.0
8734,27669,3.0
8735,19421,2.0
8736,3413,0.0
8737,9117,4.0
8738,17762,2.0
8739,23850,0.0
8740,20095,0.0
8741,23181,2.0
8742,11261,0.0
8743,12051,6.0
8744,10910,3.0
8745,20118,3.0
8746,24197,0.0
8747,27259,0.0
8748,3646,0.0
8749,22914,0.0
8750,15852,4.0
8751,20693,0.0
8752,21221,3.0
8753,4667,0.0
8754,6168,0.0
8755,3376,2.0
8756,12145,1.0
8757,11869,5.0
8758,12913,0.0
8759,8057,3.0
8760,5824,3.0
8761,23735,0.0
8762,17850,3.0
8763,27349,3.0
8764,3272,1.0
8765,11412,3.0
8766,27993,7.0
8767,4744,0.0
8768,16219,0.0
8769,4695,0.0
8770,12414,0.0
8771,21733,1.0
8772,24479,1.0
8773,15398,0.0
8774,25890,0.0
8775,25738,0.0
8776,15232,4.0
8777,9647,0.0
8778,776,2.0
8779,15607,2.0
8780,27937,0.0
8781,396,0.0
8782,10210,0.0
8783,8149,0.0
8784,12889,1.0
8785,26016,1.0
8786,14813,0.0
8787,9108,0.0
8788,13690,2.0
8789,17856,0.0
8790,13989,1.0
8791,17377,2.0
8792,18387,0.0
8793,22772,0.0
8794,16377,0.0
8795,3910,4.0
8796,27914,9.0
8797,20562,0.0
8798,15889,3.0
8799,3408,0.0
8800,2724,0.0
8801,6027,2.0
8802,14817,0.0
8803,13406,0.0
8804,24835,0.0
8805,8788,0.0
8806,12910,1.0
8807,24092,4.0
8808,2896,0.0
8809,18175,5.0
8810,16307,4.0
8811,23265,0.0
8812,7305,0.0
8813,16937,10.0
8814,7153,0.0
8815,14875,0.0
8816,28657,0.0
8817,26238,3.0
8818,25280,0.0
8819,24610,4.0
8820,11864,0.0
8821,1595,0.0
8822,9232,0.0
8823,25386,0.0
8824,23911,0.0
8825,24918,4.0
8826,17868,6.0
8827,4396,2.0
8828,24966,0.0
8829,22560,0.0
8830,16720,0.0
8831,28060,6.0
8832,8757,8.0
8833,18405,3.0
8834,3414,1.0
8835,21090,3.0
8836,14547,0.0
8837,19946,2.0
8838,71,1.0
8839,27067,2.0
8840,11417,4.0
8841,8701,0.0
8842,10546,0.0
8843,17363,3.0
8844,18017,2.0
8845,24687,3.0
8846,16786,0.0
8847,22530,0.0
8848,26288,0.0
8849,21157,5.0
8850,10839,3.0
8851,9267,0.0
8852,19235,1.0
8853,26243,0.0
8854,23767,0.0
8855,26654,0.0
8856,14456,0.0
8857,13244,0.0
8858,692,1.0
8859,8041,1.0
8860,22542,8.0
8861,7625,3.0
8862,3996,0.0
8863,6338,0.0
8864,9911,0.0
8865,2922,0.0
8866,128,4.0
8867,12604,0.0
8868,17697,0.0
8869,1615,2.0
8870,13237,0.0
8871,17794,1.0
8872,6797,0.0
8873,8417,0.0
8874,22398,2.0
8875,7171,1.0
8876,24470,2.0
8877,2541,3.0
8878,18692,0.0
8879,28120,1.0
8880,7922,0.0
8881,6255,0.0
8882,4938,0.0
8883,639,3.0
8884,13789,0.0
8885,2637,0.0
8886,10866,0.0
8887,23815,5.0
8888,23072,3.0
8889,3930,7.0
8890,18863,0.0
8891,15241,0.0
8892,21316,3.0
8893,18875,0.0
8894,10528,0.0
8895,21500,0.0
8896,20778,0.0
8897,5257,0.0
8898,9260,0.0
8899,21657,0.0
8900,1093,0.0
8901,10926,10.0
8902,21586,0.0
8903,18311,0.0
8904,5042,0.0
8905,1230,0.0
8906,28690,0.0
8907,19955,0.0
8908,4325,1.0
8909,12345,3.0
8910,18536,3.0
8911,10844,0.0
8912,17989,0.0
8913,27307,2.0
8914,1784,5.0
8915,11758,0.0
8916,23018,0.0
8917,9581,0.0
8918,27510,5.0
8919,22375,6.0
8920,11795,1.0
8921,10110,2.0
8922,25867,4.0
8923,7946,1.0
8924,7777,3.0
8925,12235,3.0
8926,28539,1.0
8927,21300,0.0
8928,21642,0.0
8929,17306,0.0
8930,14522,0.0
8931,3461,7.0
8932,28549,2.0
8933,26174,3.0
8934,1441,0.0
8935,14842,2.0
8936,8748,2.0
8937,20449,3.0
8938,12113,3.0
8939,14891,2.0
8940,11553,2.0
8941,25459,0.0
8942,11526,0.0
8943,24411,0.0
8944,17552,0.0
8945,24452,0.0
8946,15500,0.0
8947,12819,0.0
8948,26617,3.0
8949,7529,1.0
8950,6124,0.0
8951,19181,6.0
8952,18414,3.0
8953,17605,0.0
8954,28361,6.0
8955,15915,5.0
8956,27269,3.0
8957,6057,0.0
8958,26745,2.0
8959,10228,0.0
8960,5842,0.0
8961,11875,0.0
8962,8611,0.0
8963,25354,0.0
8964,764,0.0
8965,24950,5.0
8966,8360,10.0
8967,15243,4.0
8968,1026,0.0
8969,17064,0.0
8970,11423,2.0
8971,19248,0.0
8972,4882,4.0
8973,5678,2.0
8974,17852,2.0
8975,10572,0.0
8976,16177,2.0
8977,21094,5.0
8978,3480,0.0
8979,24567,0.0
8980,16656,3.0
8981,3982,0.0
8982,5194,1.0
8983,13822,5.0
8984,20899,3.0
8985,26668,0.0
8986,9528,1.0
8987,27200,3.0
8988,23663,0.0
8989,28154,2.0
8990,21433,0.0
8991,23354,0.0
8992,10907,0.0
8993,11579,1.0
8994,3138,0.0
8995,18331,3.0
8996,16356,4.0
8997,9699,1.0
8998,23054,1.0
8999,3991,0.0
9000,8638,4.0
9001,544,1.0
9002,21263,0.0
9003,16770,2.0
9004,17277,7.0
9005,926,1.0
9006,26360,0.0
9007,11207,3.0
9008,17677,1.0
9009,27370,0.0
9010,15021,0.0
9011,15986,1.0
9012,3164,0.0
9013,11971,4.0
9014,16010,0.0
9015,22531,0.0
9016,1695,0.0
9017,6387,7.0
9018,20609,2.0
9019,20976,1.0
9020,23324,1.0
9021,10914,1.0
9022,15956,3.0
9023,19501,0.0
9024,22712,0.0
9025,10260,3.0
9026,990,0.0
9027,24974,0.0
9028,20770,2.0
9029,14295,2.0
9030,1580,8.0
9031,13427,0.0
9032,26847,0.0
9033,8456,0.0
9034,6135,1.0
9035,2206,1.0
9036,4556,0.0
9037,14341,0.0
9038,6750,4.0
9039,22211,5.0
9040,20253,0.0
9041,9885,0.0
9042,18866,10.0
9043,12138,0.0
9044,12700,0.0
9045,4614,0.0
9046,4643,0.0
9047,13546,6.0
9048,7322,2.0
9049,14935,2.0
9050,14137,0.0
9051,20243,1.0
9052,2264,3.0
9053,14453,0.0
9054,26556,6.0
9055,6795,0.0
9056,6571,1.0
9057,12300,4.0
9058,13528,0.0
9059,20055,0.0
9060,14572,5.0
9061,26418,2.0
9062,9845,0.0
9063,22104,4.0
9064,7501,2.0
9065,11039,0.0
9066,7770,3.0
9067,24137,9.0
9068,18491,1.0
9069,11866,1.0
9070,21557,2.0
9071,11914,0.0
9072,13171,0.0
9073,9808,1.0
9074,27730,0.0
9075,1915,0.0
9076,18721,7.0
9077,6606,0.0
9078,6111,0.0
9079,18246,2.0
9080,23162,0.0
9081,17153,0.0
9082,10902,1.0
9083,334,0.0
9084,6868,0.0
9085,28312,5.0
9086,4897,4.0
9087,13567,0.0
9088,27885,9.0
9089,1944,2.0
9090,30,5.0
9091,18397,1.0
9092,16419,0.0
9093,11238,3.0
9094,22098,1.0
9095,13615,0.0
9096,19109,0.0
9097,22770,0.0
9098,20134,0.0
9099,23121,3.0
9100,5628,3.0
9101,12567,5.0
9102,19308,5.0
9103,9767,0.0
9104,6460,2.0
9105,23768,0.0
9106,10225,0.0
9107,14843,2.0
9108,10563,3.0
9109,7823,0.0
9110,7110,0.0
9111,18308,0.0
9112,16082,0.0
9113,7979,0.0
9114,1619,0.0
9115,11471,0.0
9116,15894,2.0
9117,9995,2.0
9118,12804,0.0
9119,20281,0.0
9120,11762,2.0
9121,21765,1.0
9122,9206,0.0
9123,19427,0.0
9124,12524,4.0
9125,9008,0.0
9126,9045,2.0
9127,5411,0.0
9128,6838,5.0
9129,3802,3.0
9130,14504,0.0
9131,3853,1.0
9132,640,10.0
9133,25874,1.0
9134,6787,1.0
9135,22743,7.0
9136,17195,6.0
9137,8895,5.0
9138,7239,7.0
9139,19264,3.0
9140,14913,3.0
9141,6525,6.0
9142,19616,5.0
9143,13058,0.0
9144,7954,0.0
9145,16624,2.0
9146,5955,0.0
9147,14993,5.0
9148,16879,0.0
9149,1028,0.0
9150,217,3.0
9151,10436,0.0
9152,24906,0.0
9153,9989,1.0
9154,17060,0.0
9155,9127,3.0
9156,18719,0.0
9157,19535,2.0
9158,27630,0.0
9159,256,0.0
9160,9249,3.0
9161,3813,0.0
9162,25319,3.0
9163,23687,0.0
9164,20625,0.0
9165,1154,3.0
9166,5848,0.0
9167,9574,0.0
9168,3650,9.0
9169,17886,3.0
9170,17204,1.0
9171,14661,7.0
9172,22670,2.0
9173,12905,0.0
9174,20704,0.0
9175,12182,0.0
9176,27553,0.0
9177,16287,4.0
9178,8578,2.0
9179,15356,0.0
9180,14525,0.0
9181,14727,0.0
9182,4352,0.0
9183,14482,0.0
9184,2448,0.0
9185,10387,8.0
9186,17827,3.0
9187,15797,0.0
9188,16434,0.0
9189,13464,0.0
9190,6261,5.0
9191,20196,0.0
9192,12780,4.0
9193,7929,0.0
9194,11304,0.0
9195,11029,6.0
9196,16375,0.0
9197,3757,0.0
9198,28022,4.0
9199,19873,0.0
9200,28759,2.0
9201,24246,0.0
9202,17498,0.0
9203,9565,0.0
9204,19942,0.0
9205,2278,0.0
9206,753,2.0
9207,17904,0.0
9208,23159,0.0
9209,1794,2.0
9210,9485,3.0
9211,22233,1.0
9212,12861,6.0
9213,10607,0.0
9214,23182,0.0
9215,4121,3.0
9216,4336,0.0
9217,23751,0.0
9218,223,1.0
9219,11653,3.0
9220,23787,1.0
9221,19853,0.0
9222,2977,4.0
9223,13486,2.0
9224,19459,0.0
9225,26304,0.0
9226,25347,0.0
9227,28258,0.0
9228,27973,3.0
9229,16818,1.0
9230,23374,0.0
9231,18277,2.0
9232,18383,2.0
9233,17901,0.0
9234,14375,6.0
9235,6949,0.0
9236,26313,0.0
9237,25879,0.0
9238,14253,0.0
9239,6579,0.0
9240,10793,2.0
9241,27529,0.0
9242,13332,0.0
9243,9598,0.0
9244,19154,7.0
9245,8001,0.0
9246,21597,0.0
9247,14470,0.0
9248,18973,0.0
9249,9195,0.0
9250,18752,0.0
9251,15447,5.0
9252,23908,0.0
9253,14573,0.0
9254,22963,7.0
9255,21971,4.0
9256,3482,0.0
9257,18547,3.0
9258,14602,0.0
9259,11119,1.0
9260,940,0.0
9261,9118,0.0
9262,12332,5.0
9263,2131,2.0
9264,9704,2.0
9265,9129,0.0
9266,24575,2.0
9267,28387,3.0
9268,2740,1.0
9269,10061,0.0
9270,3077,3.0
9271,12027,2.0
9272,17023,4.0
9273,24481,2.0
9274,28150,0.0
9275,15348,4.0
9276,22704,0.0
9277,18429,0.0
9278,22297,3.0
9279,12996,0.0
9280,4348,0.0
9281,8626,0.0
9282,1524,0.0
9283,15155,1.0
9284,27913,5.0
9285,2477,0.0
9286,21658,0.0
9287,12391,0.0
9288,10026,2.0
9289,4120,3.0
9290,16484,0.0
9291,15652,0.0
9292,8096,0.0
9293,5258,3.0
9294,28310,0.0
9295,9750,5.0
9296,27084,2.0
9297,4737,0.0
9298,18626,6.0
9299,20790,2.0
9300,24400,1.0
9301,10924,0.0
9302,5890,0.0
9303,9964,0.0
9304,12811,0.0
9305,27976,0.0
9306,17310,0.0
9307,1542,3.0
9308,18171,0.0
9309,12888,0.0
9310,4275,3.0
9311,6045,1.0
9312,26088,0.0
9313,20695,0.0
9314,21919,2.0
9315,5170,1.0
9316,28134,2.0
9317,828,0.0
9318,24330,0.0
9319,16969,0.0
9320,10995,0.0
9321,21854,4.0
9322,24456,0.0
9323,11054,0.0
9324,5226,5.0
9325,518,5.0
9326,16812,1.0
9327,15881,1.0
9328,10388,1.0
9329,4883,0.0
9330,12897,0.0
9331,8333,3.0
9332,8102,1.0
9333,10853,0.0
9334,15254,0.0
9335,26472,0.0
9336,18739,6.0
9337,19589,2.0
9338,19400,2.0
9339,17497,5.0
9340,4745,0.0
9341,20793,0.0
9342,22362,0.0
9343,3796,0.0
9344,12572,3.0
9345,13482,0.0
9346,21650,0.0
9347,5035,0.0
9348,8925,2.0
9349,16709,0.0
9350,9097,2.0
9351,6337,7.0
9352,13957,1.0
9353,25402,0.0
9354,24357,4.0
9355,17082,0.0
9356,6932,3.0
9357,7989,0.0
9358,8963,4.0
9359,15945,3.0
9360,19632,7.0
9361,656,0.0
9362,14553,0.0
9363,24846,0.0
9364,11330,5.0
9365,21233,0.0
9366,21113,4.0
9367,27760,4.0
9368,21724,0.0
9369,14975,1.0
9370,6913,2.0
9371,19119,9.0
9372,18783,0.0
9373,10616,0.0
9374,6016,0.0
9375,8775,0.0
9376,25326,0.0
9377,17179,0.0
9378,20520,0.0
9379,28696,0.0
9380,5722,0.0
9381,18958,4.0
9382,2540,7.0
9383,19078,2.0
9384,14273,1.0
9385,587,5.0
9386,17161,7.0
9387,24501,0.0
9388,3995,0.0
9389,5538,0.0
9390,13316,0.0
9391,23849,0.0
9392,26585,3.0
9393,6083,3.0
9394,2845,1.0
9395,17823,0.0
9396,28110,1.0
9397,27437,8.0
9398,11909,0.0
9399,5963,0.0
9400,17346,0.0
9401,16916,0.0
9402,11625,0.0
9403,18903,2.0
9404,22181,4.0
9405,12221,2.0
9406,10267,2.0
9407,3347,0.0
9408,23638,0.0
9409,6292,0.0
9410,23259,4.0
9411,26230,3.0
9412,20567,0.0
9413,7493,4.0
9414,18989,0.0
9415,12410,1.0
9416,1743,2.0
9417,17121,0.0
9418,28080,0.0
9419,6807,0.0
9420,25998,5.0
9421,5248,0.0
9422,4495,0.0
9423,25759,0.0
9424,1221,0.0
9425,27375,7.0
9426,5286,5.0
9427,15805,0.0
9428,14040,0.0
9429,24005,0.0
9430,3553,0.0
9431,16844,5.0
9432,1662,0.0
9433,21068,4.0
9434,3860,0.0
9435,28452,0.0
9436,14909,1.0
9437,21199,0.0
9438,3946,3.0
9439,7047,2.0
9440,7385,6.0
9441,18375,1.0
9442,18968,1.0
9443,2530,0.0
9444,21676,12.0
9445,15634,2.0
9446,24068,6.0
9447,4071,0.0
9448,9391,0.0
9449,15044,6.0
9450,15624,0.0
9451,25084,4.0
9452,11661,0.0
9453,15326,4.0
9454,20994,5.0
9455,10733,0.0
9456,16486,0.0
9457,8914,0.0
9458,15363,2.0
9459,4061,3.0
9460,7169,0.0
9461,9243,0.0
9462,5050,0.0
9463,22385,0.0
9464,12290,3.0
9465,5479,7.0
9466,7942,0.0
9467,27436,0.0
9468,22524,1.0
9469,19507,0.0
9470,17314,0.0
9471,11241,0.0
9472,9524,8.0
9473,27321,4.0
9474,988,1.0
9475,17553,6.0
9476,6424,0.0
9477,9855,0.0
9478,15912,0.0
9479,20747,10.0
9480,3447,0.0
9481,12671,1.0
9482,16603,0.0
9483,4611,2.0
9484,2647,2.0
9485,11907,0.0
9486,3462,2.0
9487,13506,1.0
9488,5744,0.0
9489,5158,0.0
9490,11202,0.0
9491,3429,0.0
9492,3084,0.0
9493,11127,1.0
9494,26995,0.0
9495,5190,0.0
9496,22843,0.0
9497,12213,4.0
9498,21890,0.0
9499,23290,0.0
9500,18591,4.0
9501,16635,0.0
9502,1856,2.0
9503,4095,6.0
9504,5999,2.0
9505,13098,5.0
9506,15541,0.0
9507,1481,4.0
9508,27407,0.0
9509,2135,1.0
9510,15854,0.0
9511,7702,5.0
9512,4356,2.0
9513,17319,0.0
9514,19263,0.0
9515,9137,0.0
9516,26486,1.0
9517,16849,0.0
9518,24632,4.0
9519,9736,0.0
9520,9163,2.0
9521,4142,2.0
9522,12096,7.0
9523,16748,0.0
9524,27329,2.0
9525,12865,0.0
9526,22728,8.0
9527,18804,1.0
9528,7525,0.0
9529,20278,0.0
9530,21887,0.0
9531,20398,3.0
9532,3208,2.0
9533,21737,1.0
9534,27475,3.0
9535,10268,5.0
9536,13179,4.0
9537,19466,0.0
9538,22589,5.0
9539,14196,6.0
9540,12707,0.0
9541,7063,3.0
9542,11910,0.0
9543,11809,0.0
9544,7711,0.0
9545,15075,2.0
9546,9930,8.0
9547,20930,4.0
9548,20640,2.0
9549,1929,0.0
9550,22259,3.0
9551,7885,2.0
9552,5858,0.0
9553,5438,3.0
9554,7094,0.0
9555,17516,0.0
9556,19039,0.0
9557,1620,5.0
9558,4025,2.0
9559,10521,0.0
9560,27242,0.0
9561,643,0.0
9562,2123,0.0
9563,6411,2.0
9564,2665,0.0
9565,7572,0.0
9566,2936,5.0
9567,18948,1.0
9568,13188,0.0
9569,26220,0.0
9570,17409,0.0
9571,19527,0.0
9572,24728,0.0
9573,16743,7.0
9574,17577,1.0
9575,1867,0.0
9576,21406,1.0
9577,16878,2.0
9578,16306,0.0
9579,21591,3.0
9580,19730,0.0
9581,28281,1.0
9582,26717,6.0
9583,2205,10.0
9584,17255,1.0
9585,17885,0.0
9586,14649,1.0
9587,17969,0.0
9588,20561,0.0
9589,2497,0.0
9590,457,0.0
9591,8655,2.0
9592,13259,3.0
9593,21367,0.0
9594,19182,0.0
9595,2742,0.0
9596,14497,1.0
9597,2539,0.0
9598,25313,0.0
9599,25747,4.0
9600,9431,2.0
9601,6041,0.0
9602,13682,0.0
9603,9973,6.0
9604,17322,6.0
9605,3312,1.0
9606,25184,6.0
9607,16936,3.0
9608,8836,5.0
9609,10928,5.0
9610,21548,11.0
9611,3188,5.0
9612,6074,0.0
9613,5643,3.0
9614,25810,0.0
9615,23540,0.0
9616,15697,0.0
9617,12122,0.0
9618,14455,2.0
9619,6113,0.0
9620,17567,2.0
9621,12252,5.0
9622,367,0.0
9623,24226,10.0
9624,11846,2.0
9625,25320,0.0
9626,17657,0.0
9627,18727,0.0
9628,13657,0.0
9629,17998,4.0
9630,17000,0.0
9631,23302,2.0
9632,9368,1.0
9633,23012,0.0
9634,8736,0.0
9635,2016,2.0
9636,11117,1.0
9637,26450,0.0
9638,19138,0.0
9639,14202,0.0
9640,9437,0.0
9641,22931,0.0
9642,27089,5.0
9643,6454,0.0
9644,18166,0.0
9645,28001,0.0
9646,19226,0.0
9647,10784,4.0
9648,7830,0.0
9649,24399,2.0
9650,26542,5.0
9651,6153,7.0
9652,2228,1.0
9653,5157,3.0
9654,917,0.0
9655,4020,0.0
9656,27404,2.0
9657,28534,0.0
9658,4191,0.0
9659,15574,1.0
9660,24637,0.0
9661,14383,0.0
9662,836,6.0
9663,21465,5.0
9664,17459,0.0
9665,2964,0.0
9666,16125,3.0
9667,5072,4.0
9668,10708,1.0
9669,7282,2.0
9670,86,10.0
9671,5807,1.0
9672,11928,0.0
9673,25138,2.0
9674,550,0.0
9675,11032,2.0
9676,11645,0.0
9677,9943,5.0
9678,6314,1.0
9679,2854,0.0
9680,9607,3.0
9681,19537,1.0
9682,21779,5.0
9683,17993,2.0
9684,10169,0.0
9685,158,3.0
9686,12592,0.0
9687,15511,2.0
9688,21201,10.0
9689,2588,2.0
9690,27731,0.0
9691,5730,1.0
9692,20338,0.0
9693,24464,6.0
9694,7121,0.0
9695,27189,0.0
9696,11201,1.0
9697,21616,4.0
9698,20728,5.0
9699,18530,0.0
9700,14077,4.0
9701,17458,0.0
9702,18606,0.0
9703,8716,0.0
9704,10669,6.0
9705,18020,2.0
9706,21417,2.0
9707,8956,9.0
9708,11737,0.0
9709,3817,7.0
9710,18395,0.0
9711,14110,6.0
9712,13417,0.0
9713,10867,1.0
9714,17477,0.0
9715,5319,3.0
9716,9944,4.0
9717,13994,2.0
9718,12813,2.0
9719,18500,1.0
9720,13126,0.0
9721,22860,5.0
9722,8306,2.0
9723,13703,5.0
9724,25021,0.0
9725,5502,3.0
9726,16270,1.0
9727,14281,0.0
9728,20468,8.0
9729,20670,0.0
9730,8857,0.0
9731,15130,0.0
9732,26425,0.0
9733,17157,1.0
9734,24014,0.0
9735,16438,2.0
9736,23569,0.0
9737,2322,0.0
9738,9489,0.0
9739,10837,3.0
9740,24962,1.0
9741,11660,2.0
9742,25088,0.0
9743,22939,0.0
9744,28013,1.0
9745,19869,0.0
9746,10611,3.0
9747,784,2.0
9748,25099,0.0
9749,20160,1.0
9750,20766,0.0
9751,9235,0.0
9752,22870,0.0
9753,28461,2.0
9754,3177,0.0
9755,24087,0.0
9756,24182,0.0
9757,11511,1.0
9758,9678,0.0
9759,13495,5.0
9760,13809,3.0
9761,7732,0.0
9762,28640,2.0
9763,24148,3.0
9764,5017,0.0
9765,6852,4.0
9766,23608,0.0
9767,15547,4.0
9768,12940,0.0
9769,15072,0.0
9770,18317,1.0
9771,28194,0.0
9772,22618,0.0
9773,18179,0.0
9774,22965,0.0
9775,17424,0.0
9776,28231,2.0
9777,26352,0.0
9778,16366,2.0
9779,25227,0.0
9780,2495,0.0
9781,7828,7.0
9782,3158,3.0
9783,18248,3.0
9784,7184,0.0
9785,10656,6.0
9786,10920,4.0
9787,17514,3.0
9788,11242,8.0
9789,1161,5.0
9790,23352,0.0
9791,9860,0.0
9792,15424,0.0
9793,19201,6.0
9794,23532,0.0
9795,24526,0.0
9796,5087,0.0
9797,23576,3.0
9798,14737,8.0
9799,15166,0.0
9800,21265,5.0
9801,26593,0.0
9802,17406,0.0
9803,7771,0.0
9804,17379,0.0
9805,3159,3.0
9806,18915,4.0
9807,20126,6.0
9808,4270,0.0
9809,13281,6.0
9810,3915,0.0
9811,7687,1.0
9812,25403,3.0
9813,19338,1.0
9814,357,0.0
9815,10651,2.0
9816,27059,0.0
9817,16080,1.0
9818,17692,5.0
9819,5604,2.0
9820,4668,0.0
9821,27959,0.0
9822,391,0.0
9823,18616,0.0
9824,14402,4.0
9825,5021,0.0
9826,28131,0.0
9827,8450,0.0
9828,369,0.0
9829,9935,0.0
9830,25034,0.0
9831,1678,0.0
9832,23364,6.0
9833,12192,0.0
9834,12886,3.0
9835,19980,0.0
9836,22267,2.0
9837,4697,0.0
9838,6328,0.0
9839,21575,0.0
9840,25547,0.0
9841,25416,2.0
9842,27707,0.0
9843,4239,0.0
9844,3645,2.0
9845,11260,1.0
9846,14199,4.0
9847,2007,0.0
9848,11806,2.0
9849,1545,4.0
9850,27986,0.0
9851,2154,2.0
9852,2737,0.0
9853,6817,0.0
9854,19145,0.0
9855,8419,4.0
9856,18103,0.0
9857,16461,0.0
9858,840,2.0
9859,3949,0.0
9860,20328,4.0
9861,17613,4.0
9862,6030,2.0
9863,11827,1.0
9864,21198,2.0
9865,19547,3.0
9866,5151,1.0
9867,3231,5.0
9868,15969,0.0
9869,17908,1.0
9870,6451,2.0
9871,14954,0.0
9872,19080,0.0
9873,1430,4.0
9874,7835,2.0
9875,28082,0.0
9876,24600,3.0
9877,8179,0.0
9878,22068,0.0
9879,19222,1.0
9880,22823,2.0
9881,16257,0.0
9882,12869,1.0
9883,1797,0.0
9884,20003,1.0
9885,25208,1.0
9886,15615,2.0
9887,5370,0.0
9888,19340,3.0
9889,14356,0.0
9890,22763,2.0
9891,5377,0.0
9892,99,0.0
9893,26856,0.0
9894,147,1.0
9895,21392,0.0
9896,648,3.0
9897,633,4.0
9898,3406,0.0
9899,25657,0.0
9900,22507,3.0
9901,26337,0.0
9902,652,0.0
9903,6270,0.0
9904,16763,3.0
9905,8557,0.0
9906,24219,5.0
9907,4973,0.0
9908,19067,0.0
9909,2556,7.0
9910,3851,3.0
9911,3615,3.0
9912,6242,1.0
9913,26531,6.0
9914,13944,3.0
9915,8915,0.0
9916,10393,0.0
9917,23862,2.0
9918,10212,0.0
9919,12315,0.0
9920,13496,1.0
9921,179,2.0
9922,17102,4.0
9923,6444,8.0
9924,6744,5.0
9925,12630,0.0
9926,15863,0.0
9927,23628,0.0
9928,9497,0.0
9929,9719,0.0
9930,23368,1.0
9931,27951,7.0
9932,8990,0.0
9933,2677,3.0
9934,1950,0.0
9935,27591,0.0
9936,24924,0.0
9937,15582,0.0
9938,24646,0.0
9939,9202,2.0
9940,8865,0.0
9941,3190,0.0
9942,16325,3.0
9943,26693,5.0
9944,27545,6.0
9945,26898,0.0
9946,11732,0.0
9947,6439,1.0
9948,23071,0.0
9949,22403,2.0
9950,12141,0.0
9951,19092,0.0
9952,18028,0.0
9953,928,0.0
9954,2586,1.0
9955,6478,2.0
9956,20871,0.0
9957,7076,3.0
9958,26656,0.0
9959,17944,0.0
9960,7276,0.0
9961,20017,0.0
9962,22527,3.0
9963,19945,0.0
9964,24179,2.0
9965,28006,3.0
9966,1821,0.0
9967,14380,0.0
9968,6182,3.0
9969,10082,0.0
9970,12625,0.0
9971,22579,0.0
9972,9149,0.0
9973,8007,0.0
9974,9761,4.0
9975,787,5.0
9976,914,0.0
9977,18942,7.0
9978,6739,6.0
9979,14099,3.0
9980,14672,6.0
9981,20014,1.0
9982,1829,0.0
9983,2763,0.0
9984,359,1.0
9985,22821,3.0
9986,24749,1.0
9987,10693,3.0
9988,815,0.0
9989,14016,2.0
9990,16449,2.0
9991,26734,0.0
9992,9656,0.0
9993,10894,0.0
9994,5415,2.0
9995,23965,0.0
9996,2396,0.0
9997,27723,0.0
9998,5523,0.0
9999,7238,1.0
10000,4359,3.0
10001,6711,3.0
10002,25355,2.0
10003,23304,0.0
10004,9229,0.0
10005,27173,3.0
10006,3236,1.0
10007,9748,0.0
10008,6054,5.0
10009,17614,0.0
10010,6213,3.0
10011,21909,7.0
10012,19922,2.0
10013,3361,1.0
10014,6531,1.0
10015,27309,0.0
10016,2100,0.0
10017,1239,0.0
10018,23052,3.0
10019,5119,0.0
10020,27901,0.0
10021,22872,0.0
10022,6112,4.0
10023,12273,8.0
10024,23060,0.0
10025,6612,5.0
10026,970,4.0
10027,26363,0.0
10028,1300,0.0
10029,17964,0.0
10030,22026,0.0
10031,10370,3.0
10032,10692,2.0
10033,16581,0.0
10034,14149,0.0
10035,8714,2.0
10036,20705,0.0
10037,23040,9.0
10038,26756,0.0
10039,1992,3.0
10040,19681,0.0
10041,3893,3.0
10042,3631,0.0
10043,1126,0.0
10044,18085,1.0
10045,22765,1.0
10046,14444,2.0
10047,3909,0.0
10048,4901,1.0
10049,26570,8.0
10050,16746,1.0
10051,19676,5.0
10052,6093,4.0
10053,19393,0.0
10054,24412,1.0
10055,2413,7.0
10056,6203,6.0
10057,9999,2.0
10058,12640,0.0
10059,11176,1.0
10060,28079,3.0
10061,10444,1.0
10062,12574,8.0
10063,14651,0.0
10064,4985,0.0
10065,13147,5.0
10066,4388,0.0
10067,2957,5.0
10068,2807,9.0
10069,20517,3.0
10070,26469,3.0
